Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"C1_T01","Transect",2051,48.168219,446,9189,967.390845,41970.167196,20200913, 19:29:16.3650,20200913, 21:55:24.3580,43.57513157,-66.49051256,43.23026779,-66.49376167,"13.0.388.45006",20230628, 13:45:28.8430,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\C100_Sep13_2020_AD2.EV",3522184.425260,-9999.000000,19999.212000,-9999.000000,0.00000443184147,-53.5341578309,86.014638,38.000000,""
2,"C1_T02","Transect",2051,31.481786,11668,20141,53919.743466,92879.763924,20200913, 22:38:05.3560,20200914, 00:59:32.3600,43.23467536,-66.35878513,43.56744291,-66.35699702,"13.0.388.45006",20230628, 13:45:28.8430,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\C100_Sep13_2020_AD2.EV",2197442.329202,38956.641311,19999.212000,59833529.053101,0.00018500976195,-37.3280535566,56.277094,38.000000,""
