Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"LB_T01","Transect",2019,43.377055,68,5591,216.500912,38340.144552,20201011, 18:56:15.6560,20201011, 21:14:20.1560,43.56523000,-66.45450667,43.23359700,-66.45439178,"13.0.388.45006",20230628, 11:47:31.9110,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\LB_Oct11_2020_AD2.EV",2921922.716236,-9999.000000,19999.212000,-9999.000000,0.00000017407274,-67.5926924129,77.574082,38.000000,""
2,"LB_T02","Transect",2019,33.376580,7220,14044,50028.885876,88656.628445,20201011, 21:55:03.6560,20201012, 00:45:39.6560,43.23425044,-66.31811490,43.56797752,-66.31830499,"13.0.388.45006",20230628, 11:47:31.9110,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\LB_Oct11_2020_AD2.EV",2326091.818969,38642.526110,19999.212000,84017019.743732,0.00000617428270,-52.0941348972,60.160281,38.000000,""
3,"LB_T03","Transect",2019,28.765952,15991,20036,102746.480260,131990.551760,20201012, 01:34:20.1560,20201012, 03:15:27.6560,43.50247279,-66.17227744,43.24586341,-66.17259951,"13.0.388.45006",20230628, 11:47:31.9110,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\LB_Oct11_2020_AD2.EV",1482585.978718,-9999.000000,19999.212000,-9999.000000,0.00000018480035,-67.3329721671,50.788840,38.000000,""
