Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"SL_T01","Transect",2023,39.076148,24,7327,91.952912,38884.550693,20201011, 19:19:00.4700,20201011, 21:23:15.4770,43.55828232,-66.41540515,43.23388362,-66.41540607,"13.0.388.45006",20230628, 11:48:38.1300,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\SL_Oct11_2020_AD2.EV",2621040.300177,-9999.000000,19999.212000,-9999.000000,0.00000040174938,-63.9604478923,68.138786,38.000000,""
2,"SL_T02","Transect",2023,38.616853,9551,18255,50950.680736,90601.628648,20201011, 22:00:49.4700,20201012, 00:28:36.4700,43.23422067,-66.27771314,43.56721029,-66.27879878,"13.0.388.45006",20230628, 11:48:38.1300,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\SL_Oct11_2020_AD2.EV",2704431.932090,39663.954058,19999.212000,94506794.726382,0.00000708684204,-51.4954724697,68.139576,38.000000,""
3,"SL_T03","Transect",2023,26.377202,20873,27161,105342.369525,135553.592123,20201012, 01:13:23.4750,20201012, 03:01:04.4800,43.50151167,-66.12692500,43.24784615,-66.12772642,"13.0.388.45006",20230628, 11:48:38.1300,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\SL_Oct11_2020_AD2.EV",1260095.469260,-9999.000000,19999.212000,-9999.000000,0.00000059852485,-62.2291781552,42.080300,38.000000,""
