Region_ID,Region_name,Region_class,Process_ID,Interval,Layer,Depth_mean,PRC_NASC,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,Program_version,Processing_date,Processing_time,EV_filename,PRC_ABC,Thickness_mean,Frequency,Region_notes
1,"FM_T01","Transect",2061,5,1,34.690366,0.000000,655,715,4236.919835,4629.221095,20200913, 20:53:44.0020,20200913, 20:55:13.9990,43.50162235,-66.21651586,43.49819187,-66.21674333,43.49992667,-66.21679000,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,63.419803,38.000000,""
1,"FM_T01","Transect",2061,6,1,33.420932,0.000000,716,855,4636.253624,5550.518493,20200913, 20:55:15.4960,20200913, 20:58:44.0060,43.49812859,-66.21674469,43.49009276,-66.21668707,43.49414524,-66.21668793,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,60.818743,38.000000,""
1,"FM_T01","Transect",2061,7,1,33.251204,0.000000,856,997,5556.843690,6478.546062,20200913, 20:58:45.5040,20200913, 21:02:17.0090,43.49003586,-66.21668695,43.48194139,-66.21671167,43.48595281,-66.21669028,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,60.543549,38.000000,""
1,"FM_T01","Transect",2061,8,1,33.025878,0.000000,998,1143,6485.256528,7407.071763,20200913, 21:02:18.5070,20200913, 21:05:56.0020,43.48188114,-66.21671583,43.47384024,-66.21671833,43.47787909,-66.21669194,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,60.093370,38.000000,""
1,"FM_T01","Transect",2061,9,1,32.787438,0.000000,1144,1288,7413.112933,8330.737139,20200913, 21:05:57.5000,20200913, 21:09:33.4980,43.47378586,-66.21671833,43.46572503,-66.21671026,43.46977475,-66.21671303,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,59.590179,38.000000,""
1,"FM_T01","Transect",2061,10,1,34.040792,0.000000,1289,1431,8337.122565,9255.569940,20200913, 21:09:34.9960,20200913, 21:13:07.9980,43.46566979,-66.21670975,43.45755943,-66.21673893,43.46162614,-66.21671000,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,62.109986,38.000000,""
1,"FM_T01","Transect",2061,11,1,32.485789,14.944672,1432,1571,9262.713416,10179.505022,20200913, 21:13:09.4960,20200913, 21:16:38.0060,43.45749836,-66.21672000,43.44946953,-66.21672210,43.45350953,-66.21672123,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000034673251,58.956343,38.000000,""
1,"FM_T01","Transect",2061,12,1,32.295335,0.000000,1572,1710,10186.415492,11111.543397,20200913, 21:16:39.5030,20200913, 21:20:06.5000,43.44940741,-66.21672617,43.44131907,-66.21674575,43.44538028,-66.21672421,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,58.455021,38.000000,""
1,"FM_T01","Transect",2061,13,1,30.423493,0.000000,1711,1849,11117.614944,12033.497623,20200913, 21:20:07.9980,20200913, 21:23:35.0100,43.44126453,-66.21674167,43.43319619,-66.21676579,43.43724228,-66.21672972,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,54.885755,38.000000,""
1,"FM_T01","Transect",2061,14,1,32.418915,0.000000,1850,1987,12040.565310,12957.434616,20200913, 21:23:36.5080,20200913, 21:27:02.0070,43.43313265,-66.21676192,43.42501532,-66.21675635,43.42911457,-66.21675858,"13.0.388.45006",20230628, 13:48:14.5420,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-13\FM_Sep13_2020_AD2.EV",0.00000000000000,58.873043,38.000000,""
