Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Sv_max,Sv_min,Sv_noise,NASC_noise,Ping_S,Ping_E,Ping_M,Dist_S,Dist_E,Dist_M,VL_start,VL_end,VL_mid,Date_S,Time_S,Date_E,Time_E,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,Standard_deviation,Skewness,Kurtosis,ABC,ABC_noise,Area_Backscatter_Strength,Frequency,Region_notes,Region_detection_settings,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
1,"LJ_T01","Transect",2069,-58.606899,3882.335361,-22.710791,-69.999684,-976.914624,0.000000,274,5747,3010,1918.100340,39235.627569,19795.950848,0.000000,0.000000,0.000000,20200816, 20:14:19.3520,20200816, 22:31:08.8520,20200816, 21:22:43.3520,43.56825833,-66.40076833,43.23388194,-66.40114495,43.40816167,-66.40122000,0.00002800136526,51.386636,4598.998548,0.00009007436587,0.00000000000000,-40.4539878667,38.000000,"","",34.369213,220.482997,0.046803,863.495347,0.001158
2,"LJ_T02","Transect",2069,-73.074949,157.947833,-38.192154,-69.999862,-973.415376,0.000000,7198,13023,10110,50630.576151,87624.592400,70768.666674,0.000000,0.000000,0.000000,20200816, 23:07:25.3520,20200817, 01:33:02.8520,20200817, 00:20:13.3520,43.23425667,-66.26249667,43.56644452,-66.26307626,43.41501461,-66.26307813,0.00000066769779,52.906474,5835.898234,0.00000366456000,0.00000000000000,-54.3597816264,38.000000,"","",74.259229,133.688578,0.046335,2346.281914,0.000426
3,"LJ_T03","Transect",2069,-76.819529,38.739087,-20.154676,-69.997154,-988.312569,0.000000,15232,18992,17112,106375.534740,132392.687999,120059.377889,0.000000,0.000000,0.000000,20200817, 02:28:16.3520,20200817, 04:02:16.3520,20200817, 03:15:16.3520,43.48178168,-66.11001863,43.24867071,-66.11006167,43.35884387,-66.10999870,0.00001147875719,753.156949,606869.358023,0.00000089878858,0.00000000000000,-60.4634245320,38.000000,"","",53.541799,52.391123,0.003680,0.533602,1.874057
