Region_ID,Region_name,Region_class,Process_ID,Interval,Layer,Depth_mean,PRC_NASC,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,Program_version,Processing_date,Processing_time,EV_filename,PRC_ABC,Thickness_mean,Frequency,Region_notes
1,"TM_T01","Transect",2031,1,1,46.543371,0.912705,16,274,56.407788,925.246149,20201011, 15:54:51.2900,20201011, 15:59:12.2900,43.57098088,-66.47448300,43.56318088,-66.47415000,43.56717400,-66.47428300,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000002117573,87.049807,50.000000,""
1,"TM_T01","Transect",2031,2,1,50.517466,0.938565,275,543,928.357053,1851.930377,20201011, 15:59:13.2900,20201011, 16:03:47.2900,43.56315288,-66.47415000,43.55485733,-66.47415000,43.55894198,-66.47410000,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000002177573,94.988848,50.000000,""
1,"TM_T01","Transect",2031,3,1,53.517851,9.575093,544,748,1855.633829,2777.060948,20201011, 16:03:48.2900,20201011, 16:07:25.2900,43.55482400,-66.47415000,43.54654445,-66.47401700,43.55096669,-66.47404269,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000022215249,100.961463,50.000000,""
1,"TM_T01","Transect",2031,4,1,56.148116,12.308253,749,936,2781.367686,3682.056160,20201011, 16:07:26.2900,20201011, 16:10:54.2900,43.54650569,-66.47401700,43.53841325,-66.47436700,43.54224445,-66.47425000,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000028556474,106.288830,50.000000,""
1,"TM_T01","Transect",2031,5,1,55.132206,26.022509,937,1137,3704.934167,4629.267953,20201011, 16:10:59.2900,20201011, 16:14:28.2900,43.53820733,-66.47436700,43.52989457,-66.47453111,43.53412179,-66.47441700,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000060375026,104.237313,50.000000,""
1,"TM_T01","Transect",2031,6,1,54.315040,12.548508,1138,1339,4633.409067,5552.488042,20201011, 16:14:29.2900,20201011, 16:17:58.2900,43.52985733,-66.47453300,43.52159445,-66.47445000,43.52580938,-66.47455000,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000029113891,102.568069,50.000000,""
1,"TM_T01","Transect",2031,7,1,54.365135,14.433034,1340,1542,5556.794761,6480.324010,20201011, 16:17:59.2900,20201011, 16:21:26.2900,43.52155569,-66.47445000,43.51325569,-66.47411700,43.51736069,-66.47428300,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000033486194,102.443350,50.000000,""
1,"TM_T01","Transect",2031,8,1,46.640949,10.676665,1543,1750,6484.657017,7404.259732,20201011, 16:21:27.2900,20201011, 16:25:00.2900,43.51321669,-66.47411700,43.50494969,-66.47418300,43.50907769,-66.47402921,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000024771013,87.195673,50.000000,""
1,"TM_T01","Transect",2031,9,1,51.176538,17.742867,1751,1950,7408.592733,8332.738209,20201011, 16:25:01.2900,20201011, 16:28:35.2900,43.50491069,-66.47418300,43.49660569,-66.47451700,43.50065569,-66.47433300,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000041165363,96.337250,50.000000,""
1,"TM_T01","Transect",2031,10,1,52.671479,8.845056,1951,2152,8337.071203,9255.761861,20201011, 16:28:36.2900,20201011, 16:32:06.2900,43.49656669,-66.47451700,43.48830938,-66.47460000,43.49253312,-66.47465000,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000020521485,99.332426,50.000000,""
1,"TM_T01","Transect",2031,11,1,51.756733,11.140189,2153,2358,9260.724428,10185.529631,20201011, 16:32:07.2900,20201011, 16:35:38.2900,43.48826471,-66.47460000,43.47995569,-66.47429836,43.48407769,-66.47450000,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000025846441,97.477184,50.000000,""
1,"TM_T01","Transect",2031,12,1,50.221410,10.235433,2359,2560,10189.886798,11110.934573,20201011, 16:35:39.2900,20201011, 16:39:07.2900,43.47991669,-66.47429269,43.47164067,-66.47393300,43.47580405,-66.47411700,"13.0.388.45006",20230628, 11:56:50.8530,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-10-11\TM_Oct11_2020_AD2.EV",0.00000023747308,94.425495,50.000000,""
