Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"BP_T01","Transect",2368,39.070650,2580,10883,3525.009687,39942.848278,20200831, 19:54:50.9840,20200831, 22:13:25.9840,43.56266495,-66.43516666,43.23586007,-66.43272221,"13.0.388.45006",20230629, 15:30:01.6850,"F:\2016 to present acoustics\2020 Acoustics\Allan 2020\German Bank\2020-08-31\BP_Aug31_2020_AD2.EV",2557283.761933,36422.303328,19999.212000,83080148.422247,0.00001382055234,-48.5947459990,69.924439,38.000000,""
2,"BP_T02","Transect",2368,35.744385,13054,20931,51009.712098,87436.645195,20200831, 22:49:42.9840,20200901, 01:01:06.9840,43.23738465,-66.29785227,43.56479425,-66.29970667,"13.0.388.45006",20230629, 15:30:01.6850,"F:\2016 to present acoustics\2020 Acoustics\Allan 2020\German Bank\2020-08-31\BP_Aug31_2020_AD2.EV",2354818.782981,-9999.000000,19999.212000,-9999.000000,0.00000190669643,-57.1971844767,64.425554,38.000000,""
