Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"LM_T01","Transect",2037,32.616329,202,5757,1555.180590,39082.104535,20200927, 20:29:41.5710,20200927, 22:48:34.0710,43.56690567,-66.37634629,43.23296547,-66.37640482,"13.0.388.45006",20230628, 12:01:55.4550,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-27\LM_Sep27_2020_AD2.EV",2202704.345176,-9999.000000,19999.212000,-9999.000000,0.00000269014229,-55.7022474753,58.441192,38.000000,""
2,"LM_T02","Transect",2037,38.009878,7095,12645,50392.627184,87844.720357,20200927, 23:22:01.0710,20200928, 01:40:46.0710,43.23448854,-66.23937329,43.56781617,-66.23993255,"13.0.388.45006",20230628, 12:01:55.4550,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-27\LM_Sep27_2020_AD2.EV",2509848.975744,-9999.000000,19999.212000,-9999.000000,0.00000052977446,-62.7590898241,67.151749,38.000000,""
