Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Region_notes
1,"TM_T01","Transect",2040,38.379234,71,8691,206.451119,37183.288132,20200927, 16:27:55.5400,20200927, 18:53:53.3400,43.56516794,-66.41573300,43.23269975,-66.41578325,"13.0.388.45006",20230628, 12:02:46.9040,"Y:\Acoustic Index Review Files\EV_File Versions\Version_2022-11-04\2020\German Bank\2020-09-27\TM_Sep27_2020_AD2.EV",2562554.727620,37001.677549,299.250000,131762913.526472,0.00001755121852,-47.5569272663,68.770160,50.000000,""
